DOI,DID,yyyy,mm,dd,hh,min,timezone,xyear,LatDir,NSflag,LatD,LatM,LatS,LatDecimal,LongDir,EWflag,LongD,LongM,LongS,LongDecimal,altdepflag,altdep,Unit_altdep,sample type,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,Nuclide,Value type,Activity or MDA,Uncertainty_activity,Unit_activity,sample_type2,name_river,river_code_MLT,Periods,Unit_Periods,Weight,Unit_Weight,Site_Number
10.34355/Fukushima.Pref.CEC.00014,259,2016,12,20,12,0,JST,2016.968721,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"8,685 ",359 ,Bq kg-1,134Cs,=,"1,380 ",175 ,Bq kg-1,river,Odaka,W0700120001,54,Day,0.38 ,g,24
10.34355/Fukushima.Pref.CEC.00014,260,2017,3,2,12,0,JST,2017.169406,N,1,37,33,58,37.56611111,E,1,140,59,1,140.9836111,1,8.2,m,Suspended Matter,137Cs,=,"3,650 ",225 ,Bq kg-1,134Cs,=,461 ,143 ,Bq kg-1,river,Odaka,W0700120001,72,Day,0.31 ,g,24
10.34355/Fukushima.Pref.CEC.00014,261,2015,4,30,12,0,JST,2015.329452,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,969 ,30 ,Bq kg-1,134Cs,=,268 ,17 ,Bq kg-1,river,Asami,W0700240001,108,Day,34.60 ,g,25
10.34355/Fukushima.Pref.CEC.00014,262,2015,6,3,12,0,JST,2015.422146,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,935 ",135 ,Bq kg-1,134Cs,=,817 ,80 ,Bq kg-1,river,Asami,W0700240001,34,Day,1.95 ,g,25
10.34355/Fukushima.Pref.CEC.00014,263,2015,8,3,12,0,JST,2015.588813,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"2,924 ",113 ,Bq kg-1,134Cs,=,665 ,60 ,Bq kg-1,river,Asami,W0700240001,61,Day,5.06 ,g,25
10.34355/Fukushima.Pref.CEC.00014,264,2015,9,1,12,0,JST,2015.666667,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,"1,404 ",66 ,Bq kg-1,134Cs,=,316 ,43 ,Bq kg-1,river,Asami,W0700240001,29,Day,0.55 ,g,25
10.34355/Fukushima.Pref.CEC.00014,265,2015,10,13,12,0,JST,2015.782877,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,886 ,23 ,Bq kg-1,134Cs,=,231 ,12 ,Bq kg-1,river,Asami,W0700240001,42,Day,71.35 ,g,25
10.34355/Fukushima.Pref.CEC.00014,266,2016,8,2,12,0,JST,2016.586073,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,121 ,6 ,Bq kg-1,134Cs,=,26 ,4 ,Bq kg-1,river,Asami,W0700240001,56,Day,9.93 ,g,25
10.34355/Fukushima.Pref.CEC.00014,267,2016,12,20,12,0,JST,2016.968721,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,854 ,38 ,Bq kg-1,134Cs,=,119 ,15 ,Bq kg-1,river,Asami,W0700240001,140,Day,26.49 ,g,25
10.34355/Fukushima.Pref.CEC.00014,268,2017,2,27,12,0,JST,2017.154566,N,1,37,12,20,37.20555556,E,1,140,59,33,140.9925,1,6.7,m,Suspended Matter,137Cs,=,874 ,57 ,Bq kg-1,134Cs,=,136 ,35 ,Bq kg-1,river,Asami,W0700240001,69,Day,1.82 ,g,25
10.34355/Fukushima.Pref.CEC.00014,269,2015,4,22,12,0,JST,2015.307534,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"23,068 ",369 ,Bq kg-1,134Cs,=,"6,624 ",211 ,Bq kg-1,river,Ukedo,W0700140001,98,Day,2.04 ,g,26
10.34355/Fukushima.Pref.CEC.00014,270,2015,5,29,12,0,JST,2015.410046,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"18,590 ",333 ,Bq kg-1,134Cs,=,"5,396 ",195 ,Bq kg-1,river,Ukedo,W0700140001,37,Day,2.21 ,g,26
10.34355/Fukushima.Pref.CEC.00014,271,2015,7,21,12,0,JST,2015.554795,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"20,497 ",196 ,Bq kg-1,134Cs,=,"5,364 ",103 ,Bq kg-1,river,Ukedo,W0700140001,53,Day,14.29 ,g,26
10.34355/Fukushima.Pref.CEC.00014,272,2015,9,3,12,0,JST,2015.672146,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"31,454 ",246 ,Bq kg-1,134Cs,=,"7,935 ",132 ,Bq kg-1,river,Ukedo,W0700140001,44,Day,7.69 ,g,26
10.34355/Fukushima.Pref.CEC.00014,273,2015,10,22,12,0,JST,2015.807534,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"9,092 ",65 ,Bq kg-1,134Cs,=,"2,180 ",32 ,Bq kg-1,river,Ukedo,W0700140001,49,Day,55.47 ,g,26
10.34355/Fukushima.Pref.CEC.00014,274,2015,12,24,12,0,JST,2015.97968,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"10,264 ",120 ,Bq kg-1,134Cs,=,"2,357 ",67 ,Bq kg-1,river,Ukedo,W0700140001,63,Day,0.51 ,g,26
10.34355/Fukushima.Pref.CEC.00014,275,2016,1,21,12,0,JST,2016.054795,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"9,907 ",182 ,Bq kg-1,134Cs,=,"2,085 ",96 ,Bq kg-1,river,Ukedo,W0700140001,28,Day,1.06 ,g,26
10.34355/Fukushima.Pref.CEC.00014,276,2016,2,23,12,0,JST,2016.143607,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"9,235 ",150 ,Bq kg-1,134Cs,=,"2,108 ",80 ,Bq kg-1,river,Ukedo,W0700140001,33,Day,1.49 ,g,26
10.34355/Fukushima.Pref.CEC.00014,277,2016,4,15,12,0,JST,2016.288356,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"12,069 ",576 ,Bq kg-1,134Cs,=,"2,472 ",301 ,Bq kg-1,river,Ukedo,W0700140001,52,Day,0.97 ,g,26
10.34355/Fukushima.Pref.CEC.00014,278,2016,9,27,12,0,JST,2016.7379,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"10,803 ",139 ,Bq kg-1,134Cs,=,"1,973 ",62 ,Bq kg-1,river,Ukedo,W0700140001,165,Day,21.85 ,g,26
10.34355/Fukushima.Pref.CEC.00014,279,2016,12,21,12,0,JST,2016.971461,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"10,882 ",422 ,Bq kg-1,134Cs,=,"1,849 ",189 ,Bq kg-1,river,Ukedo,W0700140001,85,Day,1.65 ,g,26
10.34355/Fukushima.Pref.CEC.00014,280,2017,3,1,12,0,JST,2017.166667,N,1,37,33,36,37.56,E,1,140,45,12,140.7533333,1,413.1,m,Suspended Matter,137Cs,=,"5,692 ",231 ,Bq kg-1,134Cs,=,899 ,109 ,Bq kg-1,river,Ukedo,W0700140001,70,Day,1.63 ,g,26
10.34355/Fukushima.Pref.CEC.00014,281,2015,4,30,12,0,JST,2015.329452,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"27,758 ",162 ,Bq kg-1,134Cs,=,"7,525 ",87 ,Bq kg-1,river,Ukedo,W0700140001,108,Day,36.54 ,g,27
10.34355/Fukushima.Pref.CEC.00014,282,2015,6,3,12,0,JST,2015.422146,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"23,649 ",292 ,Bq kg-1,134Cs,=,"6,341 ",158 ,Bq kg-1,river,Ukedo,W0700140001,34,Day,6.62 ,g,27
10.34355/Fukushima.Pref.CEC.00014,283,2015,8,3,12,0,JST,2015.588813,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"37,252 ",201 ,Bq kg-1,134Cs,=,"9,533 ",106 ,Bq kg-1,river,Ukedo,W0700140001,61,Day,16.16 ,g,27
10.34355/Fukushima.Pref.CEC.00014,284,2016,2,22,12,0,JST,2016.140868,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"30,706 ",285 ,Bq kg-1,134Cs,=,"6,811 ",147 ,Bq kg-1,river,Ukedo,W0700140001,34,Day,0.67 ,g,27
10.34355/Fukushima.Pref.CEC.00014,285,2016,4,8,12,0,JST,2016.269178,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"22,894 ",521 ,Bq kg-1,134Cs,=,"4,801 ",258 ,Bq kg-1,river,Ukedo,W0700140001,46,Day,2.42 ,g,27
10.34355/Fukushima.Pref.CEC.00014,286,2016,10,27,12,0,JST,2016.821233,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"18,441 ",203 ,Bq kg-1,134Cs,=,"3,136 ",89 ,Bq kg-1,river,Ukedo,W0700140001,202,Day,6.92 ,g,27
10.34355/Fukushima.Pref.CEC.00014,287,2016,12,20,12,0,JST,2016.968721,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"21,364 ",336 ,Bq kg-1,134Cs,=,"3,559 ",146 ,Bq kg-1,river,Ukedo,W0700140001,54,Day,5.86 ,g,27
10.34355/Fukushima.Pref.CEC.00014,288,2017,3,1,12,0,JST,2017.166667,N,1,37,29,41,37.49472222,E,1,141,0,38,141.0105556,1,7.3,m,Suspended Matter,137Cs,=,"18,358 ",278 ,Bq kg-1,134Cs,=,"2,961 ",122 ,Bq kg-1,river,Ukedo,W0700140001,71,Day,3.62 ,g,27
10.34355/Fukushima.Pref.CEC.00014,289,2015,4,30,12,0,JST,2015.329452,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"11,419 ",160 ,Bq kg-1,134Cs,=,"3,161 ",89 ,Bq kg-1,river,Takase,W0700140002,108,Day,11.45 ,g,28
10.34355/Fukushima.Pref.CEC.00014,290,2015,6,3,12,0,JST,2015.422146,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"9,026 ",271 ,Bq kg-1,134Cs,=,"2,208 ",158 ,Bq kg-1,river,Takase,W0700140002,34,Day,1.66 ,g,28
10.34355/Fukushima.Pref.CEC.00014,291,2015,8,3,12,0,JST,2015.588813,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"9,065 ",134 ,Bq kg-1,134Cs,=,"2,272 ",68 ,Bq kg-1,river,Takase,W0700140002,61,Day,14.05 ,g,28
10.34355/Fukushima.Pref.CEC.00014,292,2015,9,2,12,0,JST,2015.669406,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"8,014 ",112 ,Bq kg-1,134Cs,=,"1,923 ",56 ,Bq kg-1,river,Takase,W0700140002,30,Day,17.01 ,g,28
10.34355/Fukushima.Pref.CEC.00014,293,2015,10,15,12,0,JST,2015.788356,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"6,725 ",68 ,Bq kg-1,134Cs,=,"1,542 ",33 ,Bq kg-1,river,Takase,W0700140002,43,Day,68.90 ,g,28
10.34355/Fukushima.Pref.CEC.00014,294,2016,2,22,12,0,JST,2016.140868,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"8,715 ",136 ,Bq kg-1,134Cs,=,"1,823 ",64 ,Bq kg-1,river,Takase,W0700140002,34,Day,11.23 ,g,28
10.34355/Fukushima.Pref.CEC.00014,295,2016,4,8,12,0,JST,2016.269178,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"6,421 ",307 ,Bq kg-1,134Cs,=,"1,442 ",162 ,Bq kg-1,river,Takase,W0700140002,46,Day,1.89 ,g,28
10.34355/Fukushima.Pref.CEC.00014,296,2016,6,10,12,0,JST,2016.441324,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"11,566 ",162 ,Bq kg-1,134Cs,=,"2,077 ",72 ,Bq kg-1,river,Takase,W0700140002,63,Day,18.07 ,g,28
10.34355/Fukushima.Pref.CEC.00014,297,2016,10,27,12,0,JST,2016.821233,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"2,633 ",25 ,Bq kg-1,134Cs,=,446 ,11 ,Bq kg-1,river,Takase,W0700140002,139,Day,95.45 ,g,28
10.34355/Fukushima.Pref.CEC.00014,298,2016,12,20,12,0,JST,2016.968721,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"5,704 ",173 ,Bq kg-1,134Cs,=,"1,110 ",86 ,Bq kg-1,river,Takase,W0700140002,54,Day,1.76 ,g,28
10.34355/Fukushima.Pref.CEC.00014,299,2017,3,1,12,0,JST,2017.166667,N,1,37,29,7,37.48527778,E,1,140,59,53,140.9980556,1,10.9,m,Suspended Matter,137Cs,=,"4,338 ",187 ,Bq kg-1,134Cs,=,821 ,101 ,Bq kg-1,river,Takase,W0700140002,71,Day,1.36 ,g,28
10.34355/Fukushima.Pref.CEC.00014,300,2015,4,17,12,0,JST,2015.293836,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"16,187 ",172 ,Bq kg-1,134Cs,=,"4,603 ",97 ,Bq kg-1,river,Niida,W0700100001,94,Day,15.38 ,g,29
10.34355/Fukushima.Pref.CEC.00014,301,2015,6,17,12,0,JST,2015.460502,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"14,505 ",259 ,Bq kg-1,134Cs,=,"4,016 ",150 ,Bq kg-1,river,Niida,W0700100001,61,Day,2.91 ,g,29
10.34355/Fukushima.Pref.CEC.00014,302,2015,7,27,12,0,JST,2015.571233,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"13,736 ",194 ,Bq kg-1,134Cs,=,"3,549 ",101 ,Bq kg-1,river,Niida,W0700100001,40,Day,9.10 ,g,29
10.34355/Fukushima.Pref.CEC.00014,303,2015,9,2,12,0,JST,2015.669406,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"15,807 ",168 ,Bq kg-1,134Cs,=,"4,113 ",91 ,Bq kg-1,river,Niida,W0700100001,37,Day,4.38 ,g,29
10.34355/Fukushima.Pref.CEC.00014,304,2016,2,22,12,0,JST,2016.140868,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"7,460 ",119 ,Bq kg-1,134Cs,=,"1,688 ",57 ,Bq kg-1,river,Niida,W0700100001,46,Day,14.47 ,g,29
10.34355/Fukushima.Pref.CEC.00014,305,2016,5,9,12,0,JST,2016.355251,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"5,865 ",90 ,Bq kg-1,134Cs,=,"1,156 ",42 ,Bq kg-1,river,Niida,W0700100001,77,Day,34.34 ,g,29
10.34355/Fukushima.Pref.CEC.00014,306,2016,6,21,12,0,JST,2016.471461,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"6,291 ",349 ,Bq kg-1,134Cs,=,"1,198 ",173 ,Bq kg-1,river,Niida,W0700100001,43,Day,1.41 ,g,29
10.34355/Fukushima.Pref.CEC.00014,307,2016,10,27,12,0,JST,2016.821233,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"4,450 ",44 ,Bq kg-1,134Cs,=,739 ,18 ,Bq kg-1,river,Niida,W0700100001,128,Day,85.03 ,g,29
10.34355/Fukushima.Pref.CEC.00014,308,2016,12,20,12,0,JST,2016.968721,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"4,463 ",77 ,Bq kg-1,134Cs,=,750 ,43 ,Bq kg-1,river,Niida,W0700100001,54,Day,0.43 ,g,29
10.34355/Fukushima.Pref.CEC.00014,309,2017,3,2,12,0,JST,2017.169406,N,1,37,39,4,37.65111111,E,1,140,57,29,140.9580556,1,15.2,m,Suspended Matter,137Cs,=,"2,734 ",143 ,Bq kg-1,134Cs,=,309 ,89 ,Bq kg-1,river,Niida,W0700100001,72,Day,0.38 ,g,29
10.34355/Fukushima.Pref.CEC.00014,310,2015,5,1,12,0,JST,2015.333333,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,693 ,40 ,Bq kg-1,134Cs,=,192 ,22 ,Bq kg-1,river,Otakine,W8202010176,108,Day,11.11 ,g,30
10.34355/Fukushima.Pref.CEC.00014,311,2015,5,28,12,0,JST,2015.407306,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,909 ,54 ,Bq kg-1,134Cs,=,275 ,38 ,Bq kg-1,river,Otakine,W8202010176,27,Day,2.45 ,g,30
10.34355/Fukushima.Pref.CEC.00014,312,2015,7,23,12,0,JST,2015.560274,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,436 ,24 ,Bq kg-1,134Cs,=,105 ,12 ,Bq kg-1,river,Otakine,W8202010176,56,Day,21.47 ,g,30
10.34355/Fukushima.Pref.CEC.00014,313,2015,8,27,12,0,JST,2015.654566,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,671 ,51 ,Bq kg-1,134Cs,=,211 ,38 ,Bq kg-1,river,Otakine,W8202010176,35,Day,1.15 ,g,30
10.34355/Fukushima.Pref.CEC.00014,314,2015,10,6,12,0,JST,2015.763699,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,262 ,11 ,Bq kg-1,134Cs,=,61 ,6 ,Bq kg-1,river,Otakine,W8202010176,40,Day,47.20 ,g,30
10.34355/Fukushima.Pref.CEC.00014,315,2015,12,4,12,0,JST,2015.924886,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,994 ,40 ,Bq kg-1,134Cs,=,211 ,29 ,Bq kg-1,river,Otakine,W8202010176,59,Day,0.73 ,g,30
10.34355/Fukushima.Pref.CEC.00014,316,2016,1,28,12,0,JST,2016.073973,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,902 ,41 ,Bq kg-1,134Cs,=,195 ,25 ,Bq kg-1,river,Otakine,W8202010176,55,Day,4.05 ,g,30
10.34355/Fukushima.Pref.CEC.00014,317,2016,2,22,12,0,JST,2016.140868,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,278 ,47 ,Bq kg-1,134Cs,<,143 ,,Bq kg-1,river,Otakine,W8202010176,25,Day,0.14 ,g,30
10.34355/Fukushima.Pref.CEC.00014,318,2016,4,13,12,0,JST,2016.282877,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,"1,254 ",100 ,Bq kg-1,134Cs,=,217 ,60 ,Bq kg-1,river,Otakine,W8202010176,51,Day,1.14 ,g,30
10.34355/Fukushima.Pref.CEC.00014,319,2016,6,10,12,0,JST,2016.441324,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,634 ,53 ,Bq kg-1,134Cs,=,145 ,37 ,Bq kg-1,river,Otakine,W8202010176,58,Day,1.97 ,g,30
10.34355/Fukushima.Pref.CEC.00014,320,2016,8,2,12,0,JST,2016.586073,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,860 ,31 ,Bq kg-1,134Cs,=,164 ,17 ,Bq kg-1,river,Otakine,W8202010176,53,Day,2.97 ,g,30
10.34355/Fukushima.Pref.CEC.00014,321,2016,9,29,12,0,JST,2016.743379,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,532 ,10 ,Bq kg-1,134Cs,=,92 ,5 ,Bq kg-1,river,Otakine,W8202010176,58,Day,10.27 ,g,30
10.34355/Fukushima.Pref.CEC.00014,322,2016,12,20,12,0,JST,2016.968721,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,"1,155 ",51 ,Bq kg-1,134Cs,=,204 ,29 ,Bq kg-1,river,Otakine,W8202010176,82,Day,1.40 ,g,30
10.34355/Fukushima.Pref.CEC.00014,323,2017,3,1,12,0,JST,2017.166667,N,1,37,22,13,37.37027778,E,1,140,25,44,140.4288889,1,232.1,m,Suspended Matter,137Cs,=,419 ,68 ,Bq kg-1,134Cs,<,199 ,,Bq kg-1,river,Otakine,W8202010176,71,Day,0.35 ,g,30
